BIOGUIDE_ID,CATEGORY,AMOUNT,full_name,state,district,party,geoid
E000179,FRANKED MAIL,72258.52,Eliot L. Engel,NY,16,Democrat,3616
E000179,OTHER SERVICES,31503.95,Eliot L. Engel,NY,16,Democrat,3616
E000179,PERSONNEL COMPENSATION,1028050.83,Eliot L. Engel,NY,16,Democrat,3616
E000179,PRINTING AND REPRODUCTION,97881.9,Eliot L. Engel,NY,16,Democrat,3616
E000179,RENT  COMMUNICATION  UTILITIES,133549.76,Eliot L. Engel,NY,16,Democrat,3616
E000179,SUPPLIES AND MATERIALS,33744.05,Eliot L. Engel,NY,16,Democrat,3616
E000179,TRAVEL,25931.51,Eliot L. Engel,NY,16,Democrat,3616
L000480,EQUIPMENT,17289.98,Nita M. Lowey,NY,17,Democrat,3617
L000480,FRANKED MAIL,1004.73,Nita M. Lowey,NY,17,Democrat,3617
L000480,OTHER SERVICES,42710.45,Nita M. Lowey,NY,17,Democrat,3617
L000480,PERSONNEL COMPENSATION,1150286.48,Nita M. Lowey,NY,17,Democrat,3617
L000480,PRINTING AND REPRODUCTION,869.9,Nita M. Lowey,NY,17,Democrat,3617
L000480,RENT  COMMUNICATION  UTILITIES,147126.95,Nita M. Lowey,NY,17,Democrat,3617
L000480,SUPPLIES AND MATERIALS,9289.99,Nita M. Lowey,NY,17,Democrat,3617
L000480,TRAVEL,15013.49,Nita M. Lowey,NY,17,Democrat,3617
M001185,EQUIPMENT,14825.44,Sean Patrick Maloney,NY,18,Democrat,3618
M001185,FRANKED MAIL,791.06,Sean Patrick Maloney,NY,18,Democrat,3618
M001185,OTHER SERVICES,46653.12,Sean Patrick Maloney,NY,18,Democrat,3618
M001185,PERSONNEL COMPENSATION,1139346.57,Sean Patrick Maloney,NY,18,Democrat,3618
M001185,PRINTING AND REPRODUCTION,14893.23,Sean Patrick Maloney,NY,18,Democrat,3618
M001185,RENT  COMMUNICATION  UTILITIES,188879.87,Sean Patrick Maloney,NY,18,Democrat,3618
M001185,SUPPLIES AND MATERIALS,38170.69,Sean Patrick Maloney,NY,18,Democrat,3618
M001185,TRAVEL,12098.45,Sean Patrick Maloney,NY,18,Democrat,3618
D000630,EQUIPMENT,10418.2,Antonio Delgado,NY,19,Democrat,3619
D000630,FRANKED MAIL,88168,Antonio Delgado,NY,19,Democrat,3619
D000630,OTHER SERVICES,43025,Antonio Delgado,NY,19,Democrat,3619
D000630,PERSONNEL COMPENSATION,993035.5,Antonio Delgado,NY,19,Democrat,3619
D000630,PRINTING AND REPRODUCTION,119988.65,Antonio Delgado,NY,19,Democrat,3619
D000630,RENT  COMMUNICATION  UTILITIES,106191.31,Antonio Delgado,NY,19,Democrat,3619
D000630,SUPPLIES AND MATERIALS,20497.67,Antonio Delgado,NY,19,Democrat,3619
D000630,TRAVEL,22075.55,Antonio Delgado,NY,19,Democrat,3619
T000469,EQUIPMENT,15991.76,Paul Tonko,NY,20,Democrat,3620
T000469,FRANKED MAIL,5761.61,Paul Tonko,NY,20,Democrat,3620
T000469,OTHER SERVICES,39002.08,Paul Tonko,NY,20,Democrat,3620
T000469,PERSONNEL COMPENSATION,1168101.87,Paul Tonko,NY,20,Democrat,3620
T000469,PRINTING AND REPRODUCTION,10622.48,Paul Tonko,NY,20,Democrat,3620
T000469,RENT  COMMUNICATION  UTILITIES,83350.11,Paul Tonko,NY,20,Democrat,3620
T000469,SUPPLIES AND MATERIALS,13189.78,Paul Tonko,NY,20,Democrat,3620
T000469,TRAVEL,8855.24,Paul Tonko,NY,20,Democrat,3620
S001196,EQUIPMENT,18441.81,Elise M. Stefanik,NY,21,Republican,3621
S001196,FRANKED MAIL,115829.04,Elise M. Stefanik,NY,21,Republican,3621
S001196,OTHER SERVICES,22740,Elise M. Stefanik,NY,21,Republican,3621
S001196,PERSONNEL COMPENSATION,895119.09,Elise M. Stefanik,NY,21,Republican,3621
S001196,PRINTING AND REPRODUCTION,126116.62,Elise M. Stefanik,NY,21,Republican,3621
S001196,RENT  COMMUNICATION  UTILITIES,112483.66,Elise M. Stefanik,NY,21,Republican,3621
S001196,SUPPLIES AND MATERIALS,42630.87,Elise M. Stefanik,NY,21,Republican,3621
S001196,TRAVEL,30618.26,Elise M. Stefanik,NY,21,Republican,3621
B001308,EQUIPMENT,6268.7,Anthony Brindisi,NY,22,Democrat,3622
B001308,FRANKED MAIL,23636.66,Anthony Brindisi,NY,22,Democrat,3622
B001308,OTHER SERVICES,42807.79,Anthony Brindisi,NY,22,Democrat,3622
B001308,PERSONNEL COMPENSATION,1130344.55,Anthony Brindisi,NY,22,Democrat,3622
B001308,PRINTING AND REPRODUCTION,36261.77,Anthony Brindisi,NY,22,Democrat,3622
B001308,RENT  COMMUNICATION  UTILITIES,107714.9,Anthony Brindisi,NY,22,Democrat,3622
B001308,SUPPLIES AND MATERIALS,27698.15,Anthony Brindisi,NY,22,Democrat,3622
B001308,TRAVEL,19454.39,Anthony Brindisi,NY,22,Democrat,3622
R000585,EQUIPMENT,10191.3,Tom Reed,NY,23,Republican,3623
R000585,FRANKED MAIL,41208.09,Tom Reed,NY,23,Republican,3623
R000585,OTHER SERVICES,33420,Tom Reed,NY,23,Republican,3623
R000585,PERSONNEL COMPENSATION,992453.18,Tom Reed,NY,23,Republican,3623
R000585,PRINTING AND REPRODUCTION,59612.69,Tom Reed,NY,23,Republican,3623
R000585,RENT  COMMUNICATION  UTILITIES,113854.67,Tom Reed,NY,23,Republican,3623
R000585,SUPPLIES AND MATERIALS,48533.11,Tom Reed,NY,23,Republican,3623
R000585,TRAVEL,31901.4,Tom Reed,NY,23,Republican,3623
K000386,EQUIPMENT,7071.39,John Katko,NY,24,Republican,3624
K000386,FRANKED MAIL,111928.02,John Katko,NY,24,Republican,3624
K000386,OTHER SERVICES,45864.28,John Katko,NY,24,Republican,3624
K000386,PERSONNEL COMPENSATION,803326.13,John Katko,NY,24,Republican,3624
K000386,PRINTING AND REPRODUCTION,184197.38,John Katko,NY,24,Republican,3624
K000386,RENT  COMMUNICATION  UTILITIES,112307.57,John Katko,NY,24,Republican,3624
K000386,SUPPLIES AND MATERIALS,14225.07,John Katko,NY,24,Republican,3624
K000386,TRAVEL,15142.46,John Katko,NY,24,Republican,3624
M001206,EQUIPMENT,11819.28,Joseph D. Morelle,NY,25,Democrat,3625
M001206,FRANKED MAIL,46504.97,Joseph D. Morelle,NY,25,Democrat,3625
M001206,OTHER SERVICES,70352.97,Joseph D. Morelle,NY,25,Democrat,3625
M001206,PERSONNEL COMPENSATION,998587.49,Joseph D. Morelle,NY,25,Democrat,3625
M001206,PRINTING AND REPRODUCTION,90382.77,Joseph D. Morelle,NY,25,Democrat,3625
M001206,RENT  COMMUNICATION  UTILITIES,99400.27,Joseph D. Morelle,NY,25,Democrat,3625
M001206,SUPPLIES AND MATERIALS,36245.74,Joseph D. Morelle,NY,25,Democrat,3625
M001206,TRAVEL,13466.82,Joseph D. Morelle,NY,25,Democrat,3625
H001038,EQUIPMENT,16047.73,Brian Higgins,NY,26,Democrat,3626
H001038,FRANKED MAIL,1334.25,Brian Higgins,NY,26,Democrat,3626
H001038,OTHER SERVICES,33820,Brian Higgins,NY,26,Democrat,3626
H001038,PERSONNEL COMPENSATION,1264641.06,Brian Higgins,NY,26,Democrat,3626
H001038,PRINTING AND REPRODUCTION,1262.26,Brian Higgins,NY,26,Democrat,3626
H001038,RENT  COMMUNICATION  UTILITIES,95166.98,Brian Higgins,NY,26,Democrat,3626
H001038,SUPPLIES AND MATERIALS,25103.4,Brian Higgins,NY,26,Democrat,3626
H001038,TRAVEL,14643.09,Brian Higgins,NY,26,Democrat,3626
J000020,EQUIPMENT,16361.48,Chris Jacobs,NY,27,Republican,3627
J000020,FRANKED MAIL,28138.1,Chris Jacobs,NY,27,Republican,3627
J000020,OTHER SERVICES,19743.42,Chris Jacobs,NY,27,Republican,3627
J000020,PERSONNEL COMPENSATION,290574.41,Chris Jacobs,NY,27,Republican,3627
J000020,PRINTING AND REPRODUCTION,23870.82,Chris Jacobs,NY,27,Republican,3627
J000020,RENT  COMMUNICATION  UTILITIES,32583.04,Chris Jacobs,NY,27,Republican,3627
J000020,SUPPLIES AND MATERIALS,23026.02,Chris Jacobs,NY,27,Republican,3627
J000020,TRANSPORTATION OF THINGS,43.82,Chris Jacobs,NY,27,Republican,3627
J000020,TRAVEL,9810.74,Chris Jacobs,NY,27,Republican,3627
B001251,EQUIPMENT,24232.33,G. K. Butterfield,NC,1,Democrat,3701
B001251,FRANKED MAIL,163.16,G. K. Butterfield,NC,1,Democrat,3701
B001251,OTHER SERVICES,33699.98,G. K. Butterfield,NC,1,Democrat,3701
B001251,PERSONNEL COMPENSATION,1118245.91,G. K. Butterfield,NC,1,Democrat,3701
B001251,PRINTING AND REPRODUCTION,155,G. K. Butterfield,NC,1,Democrat,3701
B001251,RENT  COMMUNICATION  UTILITIES,72770.25,G. K. Butterfield,NC,1,Democrat,3701
B001251,SUPPLIES AND MATERIALS,40604.81,G. K. Butterfield,NC,1,Democrat,3701
B001251,TRAVEL,30941.65,G. K. Butterfield,NC,1,Democrat,3701
H001065,EQUIPMENT,4622.63,George Holding,NC,2,Republican,3702
H001065,FRANKED MAIL,1223.69,George Holding,NC,2,Republican,3702
H001065,OTHER SERVICES,55828,George Holding,NC,2,Republican,3702
H001065,PERSONNEL COMPENSATION,967808.5,George Holding,NC,2,Republican,3702
H001065,PRINTING AND REPRODUCTION,1941.35,George Holding,NC,2,Republican,3702
H001065,RENT  COMMUNICATION  UTILITIES,84644.38,George Holding,NC,2,Republican,3702
H001065,SUPPLIES AND MATERIALS,17088.59,George Holding,NC,2,Republican,3702
H001065,TRAVEL,41603.34,George Holding,NC,2,Republican,3702
M001210,EQUIPMENT,20630.39,Gregory F. Murphy,NC,3,Republican,3703
M001210,FRANKED MAIL,729.17,Gregory F. Murphy,NC,3,Republican,3703
M001210,OTHER SERVICES,34091.25,Gregory F. Murphy,NC,3,Republican,3703
M001210,PERSONNEL COMPENSATION,1069864.98,Gregory F. Murphy,NC,3,Republican,3703
M001210,PRINTING AND REPRODUCTION,13927.92,Gregory F. Murphy,NC,3,Republican,3703
M001210,RENT  COMMUNICATION  UTILITIES,53137.41,Gregory F. Murphy,NC,3,Republican,3703
M001210,SUPPLIES AND MATERIALS,26515.4,Gregory F. Murphy,NC,3,Republican,3703
M001210,TRAVEL,35056.32,Gregory F. Murphy,NC,3,Republican,3703
P000523,EQUIPMENT,3617.43,David E. Price,NC,4,Democrat,3704
P000523,FRANKED MAIL,802.46,David E. Price,NC,4,Democrat,3704
P000523,OTHER SERVICES,31835.1,David E. Price,NC,4,Democrat,3704
P000523,PERSONNEL COMPENSATION,1195058.93,David E. Price,NC,4,Democrat,3704
P000523,PRINTING AND REPRODUCTION,105.76,David E. Price,NC,4,Democrat,3704
P000523,RENT  COMMUNICATION  UTILITIES,99101.77,David E. Price,NC,4,Democrat,3704
P000523,SUPPLIES AND MATERIALS,27047.35,David E. Price,NC,4,Democrat,3704
P000523,TRAVEL,9715.65,David E. Price,NC,4,Democrat,3704
F000450,EQUIPMENT,22409.7,Virginia Foxx,NC,5,Republican,3705
F000450,FRANKED MAIL,44415,Virginia Foxx,NC,5,Republican,3705
F000450,OTHER SERVICES,56377.61,Virginia Foxx,NC,5,Republican,3705
F000450,PERSONNEL COMPENSATION,1095479.11,Virginia Foxx,NC,5,Republican,3705
F000450,PRINTING AND REPRODUCTION,27403.23,Virginia Foxx,NC,5,Republican,3705
F000450,RENT  COMMUNICATION  UTILITIES,92882.81,Virginia Foxx,NC,5,Republican,3705
F000450,SUPPLIES AND MATERIALS,56429.18,Virginia Foxx,NC,5,Republican,3705
F000450,TRAVEL,39434.66,Virginia Foxx,NC,5,Republican,3705
W000819,EQUIPMENT,6750.37,Mark Walker,NC,6,Republican,3706
W000819,FRANKED MAIL,1423.61,Mark Walker,NC,6,Republican,3706
W000819,OTHER SERVICES,42683.17,Mark Walker,NC,6,Republican,3706
W000819,PERSONNEL COMPENSATION,1113998.58,Mark Walker,NC,6,Republican,3706
W000819,PRINTING AND REPRODUCTION,2071.06,Mark Walker,NC,6,Republican,3706
W000819,RENT  COMMUNICATION  UTILITIES,106571.83,Mark Walker,NC,6,Republican,3706
W000819,SUPPLIES AND MATERIALS,18561.53,Mark Walker,NC,6,Republican,3706
W000819,TRAVEL,38407.29,Mark Walker,NC,6,Republican,3706
R000603,EQUIPMENT,8297.51,David Rouzer,NC,7,Republican,3707
R000603,FRANKED MAIL,1108.98,David Rouzer,NC,7,Republican,3707
R000603,OTHER SERVICES,42195,David Rouzer,NC,7,Republican,3707
R000603,PERSONNEL COMPENSATION,1208653.04,David Rouzer,NC,7,Republican,3707
R000603,PRINTING AND REPRODUCTION,267.5,David Rouzer,NC,7,Republican,3707
R000603,RENT  COMMUNICATION  UTILITIES,67359.45,David Rouzer,NC,7,Republican,3707
R000603,SUPPLIES AND MATERIALS,33803.01,David Rouzer,NC,7,Republican,3707
R000603,TRAVEL,25221.26,David Rouzer,NC,7,Republican,3707
H001067,EQUIPMENT,11389.35,Richard Hudson,NC,8,Republican,3708
H001067,FRANKED MAIL,88604.77,Richard Hudson,NC,8,Republican,3708
H001067,OTHER SERVICES,37635.72,Richard Hudson,NC,8,Republican,3708
H001067,PERSONNEL COMPENSATION,932734.29,Richard Hudson,NC,8,Republican,3708
H001067,PRINTING AND REPRODUCTION,132659.14,Richard Hudson,NC,8,Republican,3708
H001067,RENT  COMMUNICATION  UTILITIES,101821.17,Richard Hudson,NC,8,Republican,3708
H001067,SUPPLIES AND MATERIALS,18935.49,Richard Hudson,NC,8,Republican,3708
H001067,TRAVEL,60746.68,Richard Hudson,NC,8,Republican,3708
B001311,EQUIPMENT,21232.44,Dan Bishop,NC,9,Republican,3709
B001311,FRANKED MAIL,153614.2,Dan Bishop,NC,9,Republican,3709
B001311,OTHER SERVICES,53814.8,Dan Bishop,NC,9,Republican,3709
B001311,PERSONNEL COMPENSATION,779089.28,Dan Bishop,NC,9,Republican,3709
B001311,PRINTING AND REPRODUCTION,286103.03,Dan Bishop,NC,9,Republican,3709
B001311,RENT  COMMUNICATION  UTILITIES,48417.55,Dan Bishop,NC,9,Republican,3709
B001311,SUPPLIES AND MATERIALS,30517.3,Dan Bishop,NC,9,Republican,3709
B001311,TRAVEL,36286.82,Dan Bishop,NC,9,Republican,3709
M001156,EQUIPMENT,19216.04,Patrick T. McHenry,NC,10,Republican,3710
M001156,FRANKED MAIL,19465.53,Patrick T. McHenry,NC,10,Republican,3710
M001156,OTHER SERVICES,30970,Patrick T. McHenry,NC,10,Republican,3710
M001156,PERSONNEL COMPENSATION,1102589.48,Patrick T. McHenry,NC,10,Republican,3710
M001156,PRINTING AND REPRODUCTION,2711.65,Patrick T. McHenry,NC,10,Republican,3710
M001156,RENT  COMMUNICATION  UTILITIES,51180.18,Patrick T. McHenry,NC,10,Republican,3710
M001156,SUPPLIES AND MATERIALS,44822.1,Patrick T. McHenry,NC,10,Republican,3710
M001156,TRAVEL,5099.2,Patrick T. McHenry,NC,10,Republican,3710
M001187,EQUIPMENT,5715.2,Mark Meadows,NC,11,Republican,3711
M001187,FRANKED MAIL,879.97,Mark Meadows,NC,11,Republican,3711
M001187,OTHER SERVICES,42198,Mark Meadows,NC,11,Republican,3711
M001187,PERSONNEL COMPENSATION,690022.33,Mark Meadows,NC,11,Republican,3711
M001187,PRINTING AND REPRODUCTION,1093.18,Mark Meadows,NC,11,Republican,3711
M001187,RENT  COMMUNICATION  UTILITIES,35894.05,Mark Meadows,NC,11,Republican,3711
M001187,SUPPLIES AND MATERIALS,11181.2,Mark Meadows,NC,11,Republican,3711
M001187,TRAVEL,4002.78,Mark Meadows,NC,11,Republican,3711
A000370,EQUIPMENT,9525.49,Alma S. Adams,NC,12,Democrat,3712
A000370,FRANKED MAIL,29456.23,Alma S. Adams,NC,12,Democrat,3712
A000370,OTHER SERVICES,30648.55,Alma S. Adams,NC,12,Democrat,3712
A000370,PERSONNEL COMPENSATION,1111934.04,Alma S. Adams,NC,12,Democrat,3712
A000370,PRINTING AND REPRODUCTION,39460.58,Alma S. Adams,NC,12,Democrat,3712
A000370,RENT  COMMUNICATION  UTILITIES,91864.9,Alma S. Adams,NC,12,Democrat,3712
A000370,SUPPLIES AND MATERIALS,62244.46,Alma S. Adams,NC,12,Democrat,3712
A000370,TRAVEL,29481.6,Alma S. Adams,NC,12,Democrat,3712
B001305,EQUIPMENT,8957.92,Ted Budd,NC,13,Republican,3713
B001305,FRANKED MAIL,65053.35,Ted Budd,NC,13,Republican,3713
B001305,OTHER SERVICES,46915,Ted Budd,NC,13,Republican,3713
B001305,PERSONNEL COMPENSATION,920058.38,Ted Budd,NC,13,Republican,3713
B001305,PRINTING AND REPRODUCTION,142592.7,Ted Budd,NC,13,Republican,3713
B001305,RENT  COMMUNICATION  UTILITIES,102499.81,Ted Budd,NC,13,Republican,3713
B001305,SUPPLIES AND MATERIALS,41306.49,Ted Budd,NC,13,Republican,3713
B001305,TRAVEL,24535.2,Ted Budd,NC,13,Republican,3713
A000377,EQUIPMENT,29845.05,Kelly Armstrong,ND,0,Republican,3800
A000377,FRANKED MAIL,1388.31,Kelly Armstrong,ND,0,Republican,3800
A000377,OTHER SERVICES,43280.78,Kelly Armstrong,ND,0,Republican,3800
A000377,PERSONNEL COMPENSATION,1145532.46,Kelly Armstrong,ND,0,Republican,3800
A000377,PRINTING AND REPRODUCTION,1059.99,Kelly Armstrong,ND,0,Republican,3800
A000377,RENT  COMMUNICATION  UTILITIES,96549.12,Kelly Armstrong,ND,0,Republican,3800
A000377,SUPPLIES AND MATERIALS,15436.14,Kelly Armstrong,ND,0,Republican,3800
A000377,TRAVEL,59816.23,Kelly Armstrong,ND,0,Republican,3800
C000266,EQUIPMENT,7394.52,Steve Chabot,OH,1,Republican,3901
C000266,FRANKED MAIL,558.26,Steve Chabot,OH,1,Republican,3901
C000266,OTHER SERVICES,38160.24,Steve Chabot,OH,1,Republican,3901
C000266,PERSONNEL COMPENSATION,987051.08,Steve Chabot,OH,1,Republican,3901
C000266,PRINTING AND REPRODUCTION,923.05,Steve Chabot,OH,1,Republican,3901
C000266,RENT  COMMUNICATION  UTILITIES,130517.53,Steve Chabot,OH,1,Republican,3901
C000266,SUPPLIES AND MATERIALS,21956.38,Steve Chabot,OH,1,Republican,3901
C000266,TRAVEL,14600.71,Steve Chabot,OH,1,Republican,3901
W000815,EQUIPMENT,11334.31,Brad R. Wenstrup,OH,2,Republican,3902
W000815,FRANKED MAIL,31882.63,Brad R. Wenstrup,OH,2,Republican,3902
W000815,OTHER SERVICES,57399.5,Brad R. Wenstrup,OH,2,Republican,3902
W000815,PERSONNEL COMPENSATION,933152.63,Brad R. Wenstrup,OH,2,Republican,3902
W000815,PRINTING AND REPRODUCTION,56718.39,Brad R. Wenstrup,OH,2,Republican,3902
W000815,RENT  COMMUNICATION  UTILITIES,93423.91,Brad R. Wenstrup,OH,2,Republican,3902
W000815,SUPPLIES AND MATERIALS,20414.14,Brad R. Wenstrup,OH,2,Republican,3902
W000815,TRAVEL,23670.14,Brad R. Wenstrup,OH,2,Republican,3902
B001281,EQUIPMENT,14329.36,Joyce Beatty,OH,3,Democrat,3903
B001281,FRANKED MAIL,94.53,Joyce Beatty,OH,3,Democrat,3903
B001281,OTHER SERVICES,46170.38,Joyce Beatty,OH,3,Democrat,3903
B001281,PERSONNEL COMPENSATION,1069522.22,Joyce Beatty,OH,3,Democrat,3903
B001281,PRINTING AND REPRODUCTION,38654.17,Joyce Beatty,OH,3,Democrat,3903
B001281,RENT  COMMUNICATION  UTILITIES,133177.12,Joyce Beatty,OH,3,Democrat,3903
B001281,SUPPLIES AND MATERIALS,32286.9,Joyce Beatty,OH,3,Democrat,3903
B001281,TRAVEL,14492.72,Joyce Beatty,OH,3,Democrat,3903
J000289,EQUIPMENT,5787.77,Jim Jordan,OH,4,Republican,3904
J000289,FRANKED MAIL,1569.58,Jim Jordan,OH,4,Republican,3904
J000289,OTHER SERVICES,27340.7,Jim Jordan,OH,4,Republican,3904
J000289,PERSONNEL COMPENSATION,1026225.61,Jim Jordan,OH,4,Republican,3904
J000289,PRINTING AND REPRODUCTION,1150.49,Jim Jordan,OH,4,Republican,3904
J000289,RENT  COMMUNICATION  UTILITIES,54527.37,Jim Jordan,OH,4,Republican,3904
J000289,SUPPLIES AND MATERIALS,8192.78,Jim Jordan,OH,4,Republican,3904
J000289,TRAVEL,31638.29,Jim Jordan,OH,4,Republican,3904
L000566,EQUIPMENT,25401.25,Robert E. Latta,OH,5,Republican,3905
L000566,FRANKED MAIL,35197.56,Robert E. Latta,OH,5,Republican,3905
L000566,OTHER SERVICES,47886,Robert E. Latta,OH,5,Republican,3905
L000566,PERSONNEL COMPENSATION,921170.87,Robert E. Latta,OH,5,Republican,3905
L000566,PRINTING AND REPRODUCTION,24239.89,Robert E. Latta,OH,5,Republican,3905
L000566,RENT  COMMUNICATION  UTILITIES,95287.55,Robert E. Latta,OH,5,Republican,3905
L000566,SUPPLIES AND MATERIALS,55630.52,Robert E. Latta,OH,5,Republican,3905
L000566,TRAVEL,18015.16,Robert E. Latta,OH,5,Republican,3905
J000292,EQUIPMENT,24480.99,Bill Johnson,OH,6,Republican,3906
J000292,FRANKED MAIL,1756.78,Bill Johnson,OH,6,Republican,3906
J000292,OTHER SERVICES,56752.83,Bill Johnson,OH,6,Republican,3906
J000292,PERSONNEL COMPENSATION,965944.29,Bill Johnson,OH,6,Republican,3906
J000292,PRINTING AND REPRODUCTION,3464.29,Bill Johnson,OH,6,Republican,3906
J000292,RENT  COMMUNICATION  UTILITIES,102721.86,Bill Johnson,OH,6,Republican,3906
J000292,SUPPLIES AND MATERIALS,30467.04,Bill Johnson,OH,6,Republican,3906
J000292,TRAVEL,30537.34,Bill Johnson,OH,6,Republican,3906
G000563,EQUIPMENT,16633.33,Bob Gibbs,OH,7,Republican,3907
G000563,FRANKED MAIL,40791.22,Bob Gibbs,OH,7,Republican,3907
G000563,OTHER SERVICES,34620,Bob Gibbs,OH,7,Republican,3907
G000563,PERSONNEL COMPENSATION,1078160.99,Bob Gibbs,OH,7,Republican,3907
G000563,PRINTING AND REPRODUCTION,79608.86,Bob Gibbs,OH,7,Republican,3907
G000563,RENT  COMMUNICATION  UTILITIES,47630.24,Bob Gibbs,OH,7,Republican,3907
G000563,SUPPLIES AND MATERIALS,5085.64,Bob Gibbs,OH,7,Republican,3907
G000563,TRAVEL,22836.52,Bob Gibbs,OH,7,Republican,3907
D000626,EQUIPMENT,6253.35,Warren Davidson,OH,8,Republican,3908
D000626,FRANKED MAIL,25049.99,Warren Davidson,OH,8,Republican,3908
D000626,OTHER SERVICES,51024.99,Warren Davidson,OH,8,Republican,3908
D000626,PERSONNEL COMPENSATION,966348.86,Warren Davidson,OH,8,Republican,3908
D000626,PRINTING AND REPRODUCTION,18283.9,Warren Davidson,OH,8,Republican,3908
D000626,RENT  COMMUNICATION  UTILITIES,83269.02,Warren Davidson,OH,8,Republican,3908
D000626,SUPPLIES AND MATERIALS,40640.71,Warren Davidson,OH,8,Republican,3908
D000626,TRAVEL,13635.49,Warren Davidson,OH,8,Republican,3908
K000009,EQUIPMENT,19198.23,Marcy Kaptur,OH,9,Democrat,3909
K000009,FRANKED MAIL,18433.39,Marcy Kaptur,OH,9,Democrat,3909
K000009,OTHER SERVICES,30623.3,Marcy Kaptur,OH,9,Democrat,3909
K000009,PERSONNEL COMPENSATION,795754.8,Marcy Kaptur,OH,9,Democrat,3909
K000009,PRINTING AND REPRODUCTION,20883.53,Marcy Kaptur,OH,9,Democrat,3909
K000009,RENT  COMMUNICATION  UTILITIES,117304.27,Marcy Kaptur,OH,9,Democrat,3909
K000009,SUPPLIES AND MATERIALS,21177.37,Marcy Kaptur,OH,9,Democrat,3909
K000009,TRAVEL,29151.99,Marcy Kaptur,OH,9,Democrat,3909
T000463,EQUIPMENT,15294.81,Michael R. Turner,OH,10,Republican,3910
T000463,FRANKED MAIL,91215.79,Michael R. Turner,OH,10,Republican,3910
T000463,OTHER SERVICES,27253.12,Michael R. Turner,OH,10,Republican,3910
T000463,PERSONNEL COMPENSATION,1089483.46,Michael R. Turner,OH,10,Republican,3910
T000463,PRINTING AND REPRODUCTION,81097.72,Michael R. Turner,OH,10,Republican,3910
T000463,RENT  COMMUNICATION  UTILITIES,76149.05,Michael R. Turner,OH,10,Republican,3910
T000463,SUPPLIES AND MATERIALS,28538.87,Michael R. Turner,OH,10,Republican,3910
T000463,TRAVEL,25718.36,Michael R. Turner,OH,10,Republican,3910
F000455,EQUIPMENT,28012.99,Marcia L. Fudge,OH,11,Democrat,3911
F000455,FRANKED MAIL,3187.26,Marcia L. Fudge,OH,11,Democrat,3911
F000455,OTHER SERVICES,40161.68,Marcia L. Fudge,OH,11,Democrat,3911
F000455,PERSONNEL COMPENSATION,943978.08,Marcia L. Fudge,OH,11,Democrat,3911
F000455,PRINTING AND REPRODUCTION,10649.24,Marcia L. Fudge,OH,11,Democrat,3911
F000455,RENT  COMMUNICATION  UTILITIES,113916.26,Marcia L. Fudge,OH,11,Democrat,3911
F000455,SUPPLIES AND MATERIALS,38981.36,Marcia L. Fudge,OH,11,Democrat,3911
F000455,TRAVEL,13244.18,Marcia L. Fudge,OH,11,Democrat,3911
B001306,EQUIPMENT,10838.62,Troy Balderson,OH,12,Republican,3912
B001306,FRANKED MAIL,3454.87,Troy Balderson,OH,12,Republican,3912
B001306,OTHER SERVICES,26803.13,Troy Balderson,OH,12,Republican,3912
B001306,PERSONNEL COMPENSATION,1112979.38,Troy Balderson,OH,12,Republican,3912
B001306,PRINTING AND REPRODUCTION,3454.3,Troy Balderson,OH,12,Republican,3912
B001306,RENT  COMMUNICATION  UTILITIES,109919.57,Troy Balderson,OH,12,Republican,3912
B001306,SUPPLIES AND MATERIALS,41154.88,Troy Balderson,OH,12,Republican,3912
B001306,TRAVEL,17655.31,Troy Balderson,OH,12,Republican,3912
R000577,EQUIPMENT,16984.07,Tim Ryan,OH,13,Democrat,3913
R000577,FRANKED MAIL,23880.13,Tim Ryan,OH,13,Democrat,3913
R000577,OTHER SERVICES,48849,Tim Ryan,OH,13,Democrat,3913
R000577,PERSONNEL COMPENSATION,1162963.43,Tim Ryan,OH,13,Democrat,3913
R000577,PRINTING AND REPRODUCTION,32670.05,Tim Ryan,OH,13,Democrat,3913
R000577,RENT  COMMUNICATION  UTILITIES,81764.44,Tim Ryan,OH,13,Democrat,3913
R000577,SUPPLIES AND MATERIALS,24163.75,Tim Ryan,OH,13,Democrat,3913
R000577,TRAVEL,7789.51,Tim Ryan,OH,13,Democrat,3913
J000295,EQUIPMENT,10971.59,David P. Joyce,OH,14,Republican,3914
J000295,FRANKED MAIL,19475.66,David P. Joyce,OH,14,Republican,3914
J000295,OTHER SERVICES,44194.51,David P. Joyce,OH,14,Republican,3914
J000295,PERSONNEL COMPENSATION,847586.04,David P. Joyce,OH,14,Republican,3914
J000295,PRINTING AND REPRODUCTION,7923.39,David P. Joyce,OH,14,Republican,3914
J000295,RENT  COMMUNICATION  UTILITIES,67805.98,David P. Joyce,OH,14,Republican,3914
